Date,Utility,SARS_CoV_2_copies_L,Number_of_New_COVID19_Cases_by_,ObjectId
08/11/2020,Broomfield,,0,1
08/02/2020,Aurora,,10,2
08/11/2020,CO Springs - JD Phillips,,6,3
08/11/2020,CO Springs - Las Vegas,,22,4
08/11/2020,Estes Park + Upper Thompson,,0,5
08/11/2020,Fort Collins - Boxelder,,0,6
08/11/2020,Fort Collins - Drake,,7,7
08/11/2020,Fort Collins - Mulberry,,0,8
08/11/2020,Greeley,,6,9
08/11/2020,Longmont,,0,10
08/11/2020,Louisville,,0,11
08/11/2020,Loveland,,0,12
08/11/2020,Metro Wastewater RWHTF - CC,,33,13
08/11/2020,Metro Wastewater RWHTF - PRC,,49,14
08/11/2020,Northglenn,,0,15
08/11/2020,Pueblo,,5,16
08/11/2020,Pueblo West,,0,17
08/11/2020,South Adams County,,6,18
08/11/2020,South Fort Collins,,0,19
08/11/2020,SPR,,9,20
08/11/2020,Wellington Water and Sewer,,0,21
08/12/2020,Aurora,,25,22
08/12/2020,Boulder,,0,23
08/12/2020,Broomfield,,0,24
08/12/2020,CO Springs - JD Phillips,,6,25
08/12/2020,CO Springs - Las Vegas,,27,26
08/12/2020,Estes Park + Upper Thompson,,0,27
08/12/2020,Fort Collins - Boxelder,,0,28
08/12/2020,Fort Collins - Drake,,9,29
08/12/2020,Fort Collins - Mulberry,,0,30
08/12/2020,Greeley,,5,31
08/12/2020,Longmont,,0,32
08/12/2020,Louisville,,0,33
08/12/2020,Loveland,,0,34
08/12/2020,Metro Wastewater RWHTF - CC,,35,35
08/12/2020,Metro Wastewater RWHTF - PRC,,53,36
08/12/2020,Northglenn,,0,37
08/12/2020,Pueblo,,5,38
08/12/2020,Pueblo West,,0,39
08/12/2020,South Adams County,,6,40
08/12/2020,South Fort Collins,,0,41
08/12/2020,SPR,,9,42
08/12/2020,Wellington Water and Sewer,,0,43
08/13/2020,Aurora,25467.2,22,44
08/13/2020,Boulder,4958.5,0,45
08/13/2020,Broomfield,979.2,0,46
08/13/2020,CO Springs - JD Phillips,13182.4,5,47
08/13/2020,CO Springs - Las Vegas,23777,23,48
08/13/2020,Estes Park + Upper Thompson,102439.4,0,49
08/13/2020,Fort Collins - Boxelder,23829.8,0,50
08/13/2020,Fort Collins - Drake,18605.5,8,51
08/02/2020,Boulder,,0,52
08/02/2020,Broomfield,12868.8,0,53
08/02/2020,CO Springs - JD Phillips,24177.4,5,54
08/02/2020,CO Springs - Las Vegas,50393.5,15,55
08/02/2020,Estes Park + Upper Thompson,4811.4,0,56
08/02/2020,Fort Collins - Boxelder,71341.9,0,57
08/02/2020,Fort Collins - Drake,1322.7,0,58
08/02/2020,Fort Collins - Mulberry,0,0,59
08/02/2020,Greeley,3512.1,0,60
08/02/2020,Longmont,,0,61
08/02/2020,Louisville,1256.1,0,62
08/02/2020,Loveland,,0,63
08/02/2020,Metro Wastewater RWHTF - CC,14555.4,13,64
08/02/2020,Metro Wastewater RWHTF - PRC,6384.8,28,65
08/02/2020,Northglenn,,0,66
08/02/2020,Pueblo,2635.4,0,67
08/02/2020,Pueblo West,,0,68
08/02/2020,South Adams County,,0,69
08/02/2020,South Fort Collins,7099.6,0,70
08/02/2020,SPR,,9,71
08/02/2020,Wellington Water and Sewer,,0,72
08/03/2020,Aurora,,16,73
08/03/2020,Boulder,,0,74
08/03/2020,Broomfield,,0,75
08/03/2020,CO Springs - JD Phillips,,6,76
08/03/2020,CO Springs - Las Vegas,,27,77
08/03/2020,Estes Park + Upper Thompson,,0,78
08/03/2020,Fort Collins - Boxelder,,0,79
08/03/2020,Fort Collins - Drake,,0,80
08/03/2020,Fort Collins - Mulberry,,0,81
08/03/2020,Greeley,,0,82
08/03/2020,Longmont,,0,83
08/03/2020,Louisville,,0,84
08/04/2020,Fort Collins - Boxelder,,0,85
08/03/2020,Loveland,,0,86
08/03/2020,Metro Wastewater RWHTF - CC,,30,87
08/03/2020,Metro Wastewater RWHTF - PRC,,48,88
08/03/2020,Northglenn,,0,89
08/03/2020,Pueblo,,0,90
08/03/2020,Pueblo West,,0,91
08/03/2020,South Adams County,,6,92
08/03/2020,South Fort Collins,,0,93
08/03/2020,SPR,,12,94
08/03/2020,Wellington Water and Sewer,,0,95
08/04/2020,Aurora,,18,96
08/04/2020,Boulder,,0,97
08/04/2020,Broomfield,,0,98
08/04/2020,CO Springs - JD Phillips,,6,99
08/04/2020,CO Springs - Las Vegas,,25,100
08/04/2020,Estes Park + Upper Thompson,,0,101
08/15/2020,Metro Wastewater RWHTF - PRC,,36,102
08/06/2020,Loveland,,0,103
08/13/2020,Fort Collins - Mulberry,4914.2,0,104
08/15/2020,Northglenn,,0,105
08/04/2020,Fort Collins - Drake,,7,106
08/15/2020,Pueblo,,5,107
08/04/2020,Fort Collins - Mulberry,,5,108
08/15/2020,Pueblo West,,0,109
08/04/2020,Greeley,,0,110
08/15/2020,South Adams County,,0,111
08/13/2020,Greeley,19595.9,0,112
08/06/2020,Metro Wastewater RWHTF - CC,17308.9,40,113
08/04/2020,Longmont,,0,114
08/15/2020,South Fort Collins,,0,115
08/13/2020,Longmont,,0,116
08/06/2020,Metro Wastewater RWHTF - PRC,7078.3,53,117
08/04/2020,Louisville,,0,118
08/15/2020,SPR,,7,119
08/13/2020,Louisville,1730.1,0,120
08/06/2020,Northglenn,,7,121
08/04/2020,Loveland,,0,122
08/15/2020,Wellington Water and Sewer,,0,123
08/13/2020,Loveland,,0,124
08/06/2020,Pueblo,17677.7,6,125
08/04/2020,Metro Wastewater RWHTF - CC,,32,126
08/16/2020,Aurora,,13,127
08/13/2020,Metro Wastewater RWHTF - CC,,34,128
08/06/2020,Pueblo West,,0,129
08/04/2020,Metro Wastewater RWHTF - PRC,,51,130
08/16/2020,Boulder,,0,131
08/13/2020,Metro Wastewater RWHTF - PRC,9358.1,44,132
08/06/2020,South Adams County,0,7,133
08/04/2020,Northglenn,,0,134
08/16/2020,Broomfield,,0,135
08/13/2020,Northglenn,,0,136
08/06/2020,South Fort Collins,19275.9,0,137
08/04/2020,Pueblo,,5,138
08/16/2020,CO Springs - JD Phillips,,5,139
08/13/2020,Pueblo,1779.8,5,140
08/06/2020,SPR,15333.7,11,141
08/04/2020,Pueblo West,,0,142
08/16/2020,CO Springs - Las Vegas,,12,143
08/13/2020,Pueblo West,,0,144
08/06/2020,Wellington Water and Sewer,,0,145
08/04/2020,South Adams County,,6,146
08/16/2020,Estes Park + Upper Thompson,,0,147
08/13/2020,South Adams County,7111.4,0,148
08/07/2020,Aurora,,30,149
08/04/2020,South Fort Collins,,0,150
08/16/2020,Fort Collins - Boxelder,,0,151
08/13/2020,South Fort Collins,1624.6,0,152
08/07/2020,Boulder,,0,153
08/04/2020,SPR,,14,154
08/16/2020,Fort Collins - Drake,,0,155
08/13/2020,SPR,7065.8,8,156
08/07/2020,Broomfield,,0,157
08/04/2020,Wellington Water and Sewer,,0,158
08/16/2020,Fort Collins - Mulberry,,0,159
08/13/2020,Wellington Water and Sewer,,0,160
08/07/2020,CO Springs - JD Phillips,,5,161
08/05/2020,Aurora,,24,162
08/16/2020,Greeley,,0,163
08/14/2020,Aurora,,24,164
08/07/2020,CO Springs - Las Vegas,,18,165
08/05/2020,Boulder,,0,166
08/17/2020,SPR,31424.9,6,167
08/16/2020,Longmont,,0,168
08/14/2020,Boulder,,0,169
08/07/2020,Estes Park + Upper Thompson,,0,170
08/05/2020,Broomfield,,0,171
08/17/2020,Wellington Water and Sewer,,0,172
08/16/2020,Louisville,,0,173
08/14/2020,Broomfield,,0,174
08/14/2020,CO Springs - JD Phillips,,0,175
08/14/2020,CO Springs - Las Vegas,,21,176
08/14/2020,Estes Park + Upper Thompson,,0,177
08/14/2020,Fort Collins - Boxelder,,0,178
08/14/2020,Fort Collins - Drake,,5,179
08/14/2020,Fort Collins - Mulberry,,0,180
08/14/2020,Greeley,,0,181
08/14/2020,Longmont,,0,182
08/14/2020,Louisville,,0,183
08/14/2020,Loveland,,0,184
08/14/2020,Metro Wastewater RWHTF - CC,,29,185
08/14/2020,Metro Wastewater RWHTF - PRC,,39,186
08/14/2020,Northglenn,,0,187
08/14/2020,Pueblo,,6,188
08/14/2020,Pueblo West,,0,189
08/14/2020,South Adams County,,0,190
08/14/2020,South Fort Collins,,0,191
08/14/2020,SPR,,8,192
08/14/2020,Wellington Water and Sewer,,0,193
08/15/2020,Aurora,,16,194
08/15/2020,Boulder,,0,195
08/15/2020,Broomfield,,0,196
08/15/2020,CO Springs - JD Phillips,,5,197
08/15/2020,CO Springs - Las Vegas,,15,198
08/15/2020,Estes Park + Upper Thompson,,0,199
08/15/2020,Fort Collins - Boxelder,,0,200
08/15/2020,Fort Collins - Drake,,0,201
08/15/2020,Fort Collins - Mulberry,,0,202
08/15/2020,Greeley,,0,203
08/15/2020,Longmont,,0,204
08/15/2020,Louisville,,0,205
08/15/2020,Loveland,,0,206
08/15/2020,Metro Wastewater RWHTF - CC,,27,207
08/08/2020,South Adams County,,7,208
08/05/2020,CO Springs - JD Phillips,,5,209
08/08/2020,South Fort Collins,,0,210
08/05/2020,CO Springs - Las Vegas,,28,211
08/08/2020,SPR,,8,212
08/16/2020,Loveland,,0,213
08/05/2020,Estes Park + Upper Thompson,,0,214
08/08/2020,Wellington Water and Sewer,,0,215
08/16/2020,Metro Wastewater RWHTF - CC,,22,216
08/05/2020,Fort Collins - Boxelder,,0,217
08/07/2020,Fort Collins - Boxelder,,0,218
08/18/2020,Aurora,,18,219
08/09/2020,Aurora,,20,220
08/16/2020,Metro Wastewater RWHTF - PRC,,42,221
08/05/2020,Fort Collins - Drake,,9,222
08/07/2020,Fort Collins - Drake,,8,223
08/18/2020,Boulder,,5,224
08/09/2020,Boulder,,0,225
08/16/2020,Northglenn,8660.3,0,226
08/05/2020,Fort Collins - Mulberry,,6,227
08/07/2020,Fort Collins - Mulberry,,0,228
08/18/2020,Broomfield,,0,229
08/09/2020,Broomfield,,0,230
08/16/2020,Pueblo,,5,231
08/05/2020,Greeley,,5,232
08/07/2020,Greeley,,5,233
08/18/2020,CO Springs - JD Phillips,,9,234
08/09/2020,CO Springs - JD Phillips,,0,235
08/16/2020,Pueblo West,,0,236
08/05/2020,Longmont,,0,237
08/07/2020,Longmont,,0,238
08/18/2020,CO Springs - Las Vegas,,18,239
08/09/2020,CO Springs - Las Vegas,,13,240
08/16/2020,South Adams County,,0,241
08/05/2020,Louisville,,0,242
08/07/2020,Louisville,,0,243
08/18/2020,Estes Park + Upper Thompson,,0,244
08/09/2020,Estes Park + Upper Thompson,,0,245
08/16/2020,South Fort Collins,,0,246
08/05/2020,Loveland,,0,247
08/07/2020,Loveland,,0,248
08/18/2020,Fort Collins - Boxelder,,0,249
08/09/2020,Fort Collins - Boxelder,,0,250
08/16/2020,SPR,,6,251
08/05/2020,Metro Wastewater RWHTF - CC,,43,252
08/07/2020,Metro Wastewater RWHTF - CC,,40,253
08/18/2020,Fort Collins - Drake,,9,254
08/09/2020,Fort Collins - Drake,,0,255
08/16/2020,Wellington Water and Sewer,,0,256
08/05/2020,Metro Wastewater RWHTF - PRC,,61,257
08/05/2020,Northglenn,,6,258
08/05/2020,Pueblo,,6,259
08/05/2020,Pueblo West,,0,260
08/05/2020,South Adams County,,7,261
08/05/2020,South Fort Collins,,0,262
08/05/2020,SPR,,14,263
08/05/2020,Wellington Water and Sewer,,0,264
08/06/2020,Aurora,23675,27,265
08/06/2020,Boulder,,0,266
08/06/2020,Broomfield,1348.2,0,267
08/06/2020,CO Springs - JD Phillips,23485.2,5,268
08/06/2020,CO Springs - Las Vegas,22157,20,269
08/06/2020,Estes Park + Upper Thompson,54446.7,0,270
08/06/2020,Fort Collins - Boxelder,3590.5,0,271
08/06/2020,Fort Collins - Drake,0,10,272
08/06/2020,Fort Collins - Mulberry,4994.6,7,273
08/06/2020,Greeley,5764.2,5,274
08/06/2020,Longmont,,0,275
08/06/2020,Louisville,5145.3,0,276
08/18/2020,Fort Collins - Mulberry,,0,277
08/17/2020,Aurora,29500.8,13,278
08/09/2020,Fort Collins - Mulberry,,0,279
08/18/2020,Greeley,,0,280
08/17/2020,Boulder,3501.7,0,281
08/07/2020,Metro Wastewater RWHTF - PRC,,50,282
08/09/2020,Greeley,,0,283
08/18/2020,Longmont,,0,284
08/17/2020,Broomfield,0,0,285
08/07/2020,Northglenn,,7,286
08/09/2020,Longmont,,0,287
08/18/2020,Louisville,,0,288
08/17/2020,CO Springs - JD Phillips,13380.4,7,289
08/07/2020,Pueblo,,5,290
08/09/2020,Louisville,,0,291
08/18/2020,Loveland,,0,292
08/17/2020,CO Springs - Las Vegas,12423.4,12,293
08/07/2020,Pueblo West,,0,294
08/09/2020,Loveland,,0,295
08/18/2020,Metro Wastewater RWHTF - CC,,28,296
08/17/2020,Estes Park + Upper Thompson,3578.8,0,297
08/07/2020,South Adams County,,9,298
08/09/2020,Metro Wastewater RWHTF - CC,,24,299
08/18/2020,Metro Wastewater RWHTF - PRC,,45,300
08/17/2020,Fort Collins - Boxelder,279516,0,301
08/07/2020,South Fort Collins,,0,302
08/09/2020,Metro Wastewater RWHTF - PRC,,43,303
08/18/2020,Northglenn,18254.8,0,304
08/17/2020,Fort Collins - Drake,13455.6,5,305
08/07/2020,SPR,,8,306
08/09/2020,Northglenn,,0,307
08/18/2020,Pueblo,,6,308
08/17/2020,Fort Collins - Mulberry,1453.6,0,309
08/07/2020,Wellington Water and Sewer,,0,310
08/09/2020,Pueblo,,5,311
08/18/2020,Pueblo West,,0,312
08/17/2020,Greeley,20071.1,0,313
08/08/2020,Aurora,,27,314
08/09/2020,Pueblo West,,0,315
08/18/2020,South Adams County,,5,316
08/17/2020,Longmont,5119,0,317
08/08/2020,Boulder,,0,318
08/09/2020,South Adams County,,6,319
08/18/2020,South Fort Collins,,0,320
08/17/2020,Louisville,0,0,321
08/08/2020,Broomfield,,0,322
08/09/2020,South Fort Collins,,0,323
08/18/2020,SPR,,8,324
08/17/2020,Loveland,,0,325
08/08/2020,CO Springs - JD Phillips,,0,326
08/09/2020,SPR,,8,327
08/18/2020,Wellington Water and Sewer,,0,328
08/17/2020,Metro Wastewater RWHTF - CC,,24,329
08/08/2020,CO Springs - Las Vegas,,15,330
08/09/2020,Wellington Water and Sewer,,0,331
08/19/2020,Aurora,,21,332
08/17/2020,Metro Wastewater RWHTF - PRC,24940.5,40,333
08/08/2020,Estes Park + Upper Thompson,,0,334
08/10/2020,Aurora,18286.1,19,335
08/19/2020,Boulder,,6,336
08/17/2020,Northglenn,,0,337
08/08/2020,Fort Collins - Boxelder,,0,338
08/10/2020,Boulder,,0,339
08/19/2020,Broomfield,,0,340
08/19/2020,CO Springs - JD Phillips,,8,341
08/19/2020,CO Springs - Las Vegas,,20,342
08/19/2020,Estes Park + Upper Thompson,,0,343
08/19/2020,Fort Collins - Boxelder,,0,344
08/19/2020,Fort Collins - Drake,,10,345
08/19/2020,Fort Collins - Mulberry,,0,346
08/19/2020,Greeley,,0,347
08/19/2020,Longmont,,0,348
08/19/2020,Louisville,,0,349
08/19/2020,Loveland,,0,350
08/19/2020,Metro Wastewater RWHTF - CC,,31,351
08/19/2020,Metro Wastewater RWHTF - PRC,,43,352
08/19/2020,Northglenn,,0,353
08/19/2020,Pueblo,,5,354
08/19/2020,Pueblo West,,0,355
08/19/2020,South Adams County,,0,356
08/19/2020,South Fort Collins,,0,357
08/19/2020,SPR,,9,358
08/19/2020,Wellington Water and Sewer,,0,359
08/20/2020,Aurora,29458.4,19,360
08/20/2020,Boulder,8227.3,5,361
08/20/2020,Broomfield,7451.3,0,362
08/20/2020,CO Springs - JD Phillips,9642,5,363
08/08/2020,Fort Collins - Drake,,6,364
08/08/2020,Fort Collins - Mulberry,,0,365
08/08/2020,Greeley,,0,366
08/08/2020,Longmont,,0,367
08/08/2020,Louisville,,0,368
08/08/2020,Loveland,,0,369
08/17/2020,Pueblo,14604.2,5,370
08/08/2020,Metro Wastewater RWHTF - CC,,30,371
08/17/2020,Pueblo West,,0,372
08/10/2020,Broomfield,9069.9,0,373
08/08/2020,Metro Wastewater RWHTF - PRC,,48,374
08/17/2020,South Adams County,4106.2,5,375
08/10/2020,CO Springs - JD Phillips,19366.9,5,376
08/08/2020,Northglenn,,5,377
08/17/2020,South Fort Collins,5676.9,0,378
08/10/2020,CO Springs - Las Vegas,25339.9,20,379
08/08/2020,Pueblo,,0,380
08/10/2020,Estes Park + Upper Thompson,5572.5,0,381
08/08/2020,Pueblo West,,0,382
08/10/2020,Fort Collins - Boxelder,2554.4,0,383
08/10/2020,Fort Collins - Drake,2755.9,0,384
08/10/2020,Fort Collins - Mulberry,23079.3,0,385
08/10/2020,Greeley,16073.5,5,386
08/10/2020,Longmont,,0,387
08/10/2020,Louisville,81151.8,0,388
08/10/2020,Loveland,,0,389
08/10/2020,Metro Wastewater RWHTF - CC,,24,390
08/10/2020,Metro Wastewater RWHTF - PRC,14862.1,48,391
08/10/2020,Northglenn,13357.1,0,392
08/10/2020,Pueblo,9202.8,0,393
08/10/2020,Pueblo West,,0,394
08/10/2020,South Adams County,5308.3,5,395
08/10/2020,South Fort Collins,2512,0,396
08/10/2020,SPR,2500.4,10,397
08/10/2020,Wellington Water and Sewer,,0,398
08/11/2020,Aurora,,19,399
08/11/2020,Boulder,,0,400
08/20/2020,CO Springs - Las Vegas,20614.9,21,401
08/20/2020,Estes Park + Upper Thompson,16283.3,0,402
08/20/2020,Fort Collins - Boxelder,11451.4,0,403
08/20/2020,Fort Collins - Drake,37557.1,9,404
08/20/2020,Fort Collins - Mulberry,4983.8,0,405
08/20/2020,Greeley,3221.1,0,406
08/20/2020,Longmont,4737.7,0,407
08/20/2020,Louisville,1426.2,0,408
08/20/2020,Loveland,,0,409
08/20/2020,Metro Wastewater RWHTF - CC,,29,410
08/20/2020,Metro Wastewater RWHTF - PRC,3329.5,51,411
08/20/2020,Northglenn,,0,412
08/20/2020,Pueblo,15298.5,5,413
08/20/2020,Pueblo West,,0,414
08/20/2020,South Adams County,22079.7,0,415
08/20/2020,South Fort Collins,3267.5,0,416
08/20/2020,SPR,6634.5,8,417
