Date,Utility,SARS_CoV_2_copies_L,Number_of_New_COVID19_Cases_by_,ObjectId
08/11/2020,Broomfield,,0,1
08/02/2020,Aurora,,10,2
08/06/2020,Loveland,,0,3
08/11/2020,CO Springs - JD Phillips,,6,4
08/11/2020,CO Springs - Las Vegas,,22,5
08/11/2020,Estes Park + Upper Thompson,,0,6
08/11/2020,Fort Collins - Boxelder,,0,7
08/11/2020,Fort Collins - Drake,,7,8
08/11/2020,Fort Collins - Mulberry,,0,9
08/11/2020,Greeley,,6,10
08/11/2020,Longmont,,0,11
08/11/2020,Louisville,,0,12
08/11/2020,Loveland,,0,13
08/11/2020,Metro Wastewater RWHTF - CC,,33,14
08/11/2020,Metro Wastewater RWHTF - PRC,,49,15
08/11/2020,Northglenn,,0,16
08/11/2020,Pueblo,,5,17
08/11/2020,Pueblo West,,0,18
08/11/2020,South Adams County,,6,19
08/11/2020,South Fort Collins,,0,20
08/11/2020,SPR,,9,21
08/11/2020,Wellington Water and Sewer,,0,22
08/12/2020,Aurora,,25,23
08/12/2020,Boulder,,0,24
08/12/2020,Broomfield,,0,25
08/12/2020,CO Springs - JD Phillips,,6,26
08/12/2020,CO Springs - Las Vegas,,27,27
08/12/2020,Estes Park + Upper Thompson,,0,28
08/12/2020,Fort Collins - Boxelder,,0,29
08/12/2020,Fort Collins - Drake,,9,30
08/12/2020,Fort Collins - Mulberry,,0,31
08/12/2020,Greeley,,5,32
08/12/2020,Longmont,,0,33
08/12/2020,Louisville,,0,34
08/12/2020,Loveland,,0,35
08/12/2020,Metro Wastewater RWHTF - CC,,35,36
08/12/2020,Metro Wastewater RWHTF - PRC,,53,37
08/12/2020,Northglenn,,0,38
08/12/2020,Pueblo,,5,39
08/12/2020,Pueblo West,,0,40
08/12/2020,South Adams County,,6,41
08/12/2020,South Fort Collins,,0,42
08/12/2020,SPR,,9,43
08/12/2020,Wellington Water and Sewer,,0,44
08/13/2020,Aurora,25467.2,22,45
08/13/2020,Boulder,4958.5,0,46
08/13/2020,Broomfield,979.2,0,47
08/13/2020,CO Springs - JD Phillips,13182.4,5,48
08/13/2020,CO Springs - Las Vegas,23777,23,49
08/13/2020,Estes Park + Upper Thompson,102439.4,0,50
08/13/2020,Fort Collins - Boxelder,23829.8,0,51
08/13/2020,Fort Collins - Drake,18605.5,8,52
08/06/2020,Metro Wastewater RWHTF - CC,17308.9,40,53
08/06/2020,Metro Wastewater RWHTF - PRC,7078.3,53,54
08/06/2020,Northglenn,,7,55
08/06/2020,Pueblo,17677.7,6,56
08/06/2020,Pueblo West,,0,57
08/06/2020,South Adams County,0,7,58
08/06/2020,South Fort Collins,19275.9,0,59
08/06/2020,SPR,15333.7,11,60
08/06/2020,Wellington Water and Sewer,,0,61
08/07/2020,Aurora,,30,62
08/07/2020,Boulder,,0,63
08/07/2020,Broomfield,,0,64
08/07/2020,CO Springs - JD Phillips,,5,65
08/07/2020,CO Springs - Las Vegas,,18,66
08/07/2020,Estes Park + Upper Thompson,,0,67
08/07/2020,Fort Collins - Boxelder,,0,68
08/07/2020,Fort Collins - Drake,,8,69
08/07/2020,Fort Collins - Mulberry,,0,70
08/07/2020,Greeley,,5,71
08/07/2020,Longmont,,0,72
08/07/2020,Louisville,,0,73
08/07/2020,Loveland,,0,74
08/07/2020,Metro Wastewater RWHTF - CC,,40,75
08/07/2020,Metro Wastewater RWHTF - PRC,,50,76
08/07/2020,Northglenn,,7,77
08/07/2020,Pueblo,,5,78
08/07/2020,Pueblo West,,0,79
08/07/2020,South Adams County,,9,80
08/07/2020,South Fort Collins,,0,81
08/07/2020,SPR,,8,82
08/07/2020,Wellington Water and Sewer,,0,83
08/08/2020,Aurora,,27,84
08/08/2020,Boulder,,0,85
08/08/2020,Broomfield,,0,86
08/08/2020,CO Springs - JD Phillips,,0,87
08/08/2020,CO Springs - Las Vegas,,15,88
08/08/2020,Estes Park + Upper Thompson,,0,89
08/08/2020,Fort Collins - Boxelder,,0,90
08/08/2020,Fort Collins - Drake,,6,91
08/08/2020,Fort Collins - Mulberry,,0,92
08/08/2020,Greeley,,0,93
08/08/2020,Longmont,,0,94
08/08/2020,Louisville,,0,95
08/08/2020,Loveland,,0,96
08/08/2020,Metro Wastewater RWHTF - CC,,30,97
08/08/2020,Metro Wastewater RWHTF - PRC,,48,98
08/08/2020,Northglenn,,5,99
08/08/2020,Pueblo,,0,100
08/08/2020,Pueblo West,,0,101
08/15/2020,Metro Wastewater RWHTF - PRC,,36,102
08/15/2020,Northglenn,,0,103
08/15/2020,Pueblo,,5,104
08/15/2020,Pueblo West,,0,105
08/15/2020,South Adams County,,0,106
08/15/2020,South Fort Collins,,0,107
08/15/2020,SPR,,7,108
08/15/2020,Wellington Water and Sewer,,0,109
08/16/2020,Aurora,,13,110
08/16/2020,Boulder,,0,111
08/16/2020,Broomfield,,0,112
08/16/2020,CO Springs - JD Phillips,,5,113
08/16/2020,CO Springs - Las Vegas,,12,114
08/16/2020,Estes Park + Upper Thompson,,0,115
08/16/2020,Fort Collins - Boxelder,,0,116
08/16/2020,Fort Collins - Drake,,0,117
08/16/2020,Fort Collins - Mulberry,,0,118
08/16/2020,Greeley,,0,119
08/16/2020,Longmont,,0,120
08/16/2020,Louisville,,0,121
08/16/2020,Loveland,,0,122
08/16/2020,Metro Wastewater RWHTF - CC,,22,123
08/16/2020,Metro Wastewater RWHTF - PRC,,42,124
08/16/2020,Northglenn,8660.3,0,125
08/16/2020,Pueblo,,5,126
08/16/2020,Pueblo West,,0,127
08/16/2020,South Adams County,,0,128
08/16/2020,South Fort Collins,,0,129
08/16/2020,SPR,,6,130
08/16/2020,Wellington Water and Sewer,,0,131
08/17/2020,Aurora,29500.8,13,132
08/17/2020,Boulder,3501.7,0,133
08/17/2020,Broomfield,0,0,134
08/17/2020,CO Springs - JD Phillips,13380.4,7,135
08/17/2020,CO Springs - Las Vegas,12423.4,12,136
08/17/2020,Estes Park + Upper Thompson,3578.8,0,137
08/17/2020,Fort Collins - Boxelder,279516,0,138
08/17/2020,Fort Collins - Drake,13455.6,5,139
08/17/2020,Fort Collins - Mulberry,1453.6,0,140
08/17/2020,Greeley,20071.1,0,141
08/17/2020,Longmont,5119,0,142
08/17/2020,Louisville,0,0,143
08/17/2020,Loveland,,0,144
08/17/2020,Metro Wastewater RWHTF - CC,,24,145
08/17/2020,Metro Wastewater RWHTF - PRC,24940.5,40,146
08/17/2020,Northglenn,,0,147
08/17/2020,Pueblo,14604.2,5,148
08/17/2020,Pueblo West,,0,149
08/17/2020,South Adams County,4106.2,5,150
08/17/2020,South Fort Collins,5676.9,0,151
08/02/2020,Boulder,,0,152
08/02/2020,Broomfield,12868.8,0,153
08/02/2020,CO Springs - JD Phillips,24177.4,5,154
08/02/2020,CO Springs - Las Vegas,50393.5,15,155
08/02/2020,Estes Park + Upper Thompson,4811.4,0,156
08/02/2020,Fort Collins - Boxelder,71341.9,0,157
08/02/2020,Fort Collins - Drake,1322.7,0,158
08/02/2020,Fort Collins - Mulberry,0,0,159
08/02/2020,Greeley,3512.1,0,160
08/02/2020,Longmont,,0,161
08/02/2020,Louisville,1256.1,0,162
08/02/2020,Loveland,,0,163
08/02/2020,Metro Wastewater RWHTF - CC,14555.4,13,164
08/02/2020,Metro Wastewater RWHTF - PRC,6384.8,28,165
08/02/2020,Northglenn,,0,166
08/02/2020,Pueblo,2635.4,0,167
08/02/2020,Pueblo West,,0,168
08/02/2020,South Adams County,,0,169
08/02/2020,South Fort Collins,7099.6,0,170
08/02/2020,SPR,,9,171
08/02/2020,Wellington Water and Sewer,,0,172
08/03/2020,Aurora,,16,173
08/03/2020,Boulder,,0,174
08/03/2020,Broomfield,,0,175
08/03/2020,CO Springs - JD Phillips,,6,176
08/03/2020,CO Springs - Las Vegas,,27,177
08/03/2020,Estes Park + Upper Thompson,,0,178
08/03/2020,Fort Collins - Boxelder,,0,179
08/03/2020,Fort Collins - Drake,,0,180
08/03/2020,Fort Collins - Mulberry,,0,181
08/03/2020,Greeley,,0,182
08/03/2020,Longmont,,0,183
08/03/2020,Louisville,,0,184
08/03/2020,Loveland,,0,185
08/03/2020,Metro Wastewater RWHTF - CC,,30,186
08/03/2020,Metro Wastewater RWHTF - PRC,,48,187
08/03/2020,Northglenn,,0,188
08/03/2020,Pueblo,,0,189
08/03/2020,Pueblo West,,0,190
08/03/2020,South Adams County,,6,191
08/03/2020,South Fort Collins,,0,192
08/03/2020,SPR,,12,193
08/03/2020,Wellington Water and Sewer,,0,194
08/04/2020,Aurora,,18,195
08/04/2020,Boulder,,0,196
08/04/2020,Broomfield,,0,197
08/04/2020,CO Springs - JD Phillips,,6,198
08/04/2020,CO Springs - Las Vegas,,25,199
08/04/2020,Estes Park + Upper Thompson,,0,200
08/13/2020,Fort Collins - Mulberry,4914.2,0,201
08/13/2020,Greeley,19595.9,0,202
08/13/2020,Longmont,,0,203
08/13/2020,Louisville,1730.1,0,204
08/13/2020,Loveland,,0,205
08/13/2020,Metro Wastewater RWHTF - CC,,34,206
08/13/2020,Metro Wastewater RWHTF - PRC,9358.1,44,207
08/13/2020,Northglenn,,0,208
08/13/2020,Pueblo,1779.8,5,209
08/13/2020,Pueblo West,,0,210
08/13/2020,South Adams County,7111.4,0,211
08/13/2020,South Fort Collins,1624.6,0,212
08/13/2020,SPR,7065.8,8,213
08/13/2020,Wellington Water and Sewer,,0,214
08/14/2020,Aurora,,24,215
08/14/2020,Boulder,,0,216
08/14/2020,Broomfield,,0,217
08/14/2020,CO Springs - JD Phillips,,0,218
08/14/2020,CO Springs - Las Vegas,,21,219
08/14/2020,Estes Park + Upper Thompson,,0,220
08/14/2020,Fort Collins - Boxelder,,0,221
08/14/2020,Fort Collins - Drake,,5,222
08/14/2020,Fort Collins - Mulberry,,0,223
08/14/2020,Greeley,,0,224
08/14/2020,Longmont,,0,225
08/14/2020,Louisville,,0,226
08/14/2020,Loveland,,0,227
08/14/2020,Metro Wastewater RWHTF - CC,,29,228
08/14/2020,Metro Wastewater RWHTF - PRC,,39,229
08/14/2020,Northglenn,,0,230
08/14/2020,Pueblo,,6,231
08/14/2020,Pueblo West,,0,232
08/14/2020,South Adams County,,0,233
08/14/2020,South Fort Collins,,0,234
08/14/2020,SPR,,8,235
08/14/2020,Wellington Water and Sewer,,0,236
08/15/2020,Aurora,,16,237
08/15/2020,Boulder,,0,238
08/15/2020,Broomfield,,0,239
08/15/2020,CO Springs - JD Phillips,,5,240
08/15/2020,CO Springs - Las Vegas,,15,241
08/15/2020,Estes Park + Upper Thompson,,0,242
08/15/2020,Fort Collins - Boxelder,,0,243
08/15/2020,Fort Collins - Drake,,0,244
08/15/2020,Fort Collins - Mulberry,,0,245
08/15/2020,Greeley,,0,246
08/15/2020,Longmont,,0,247
08/15/2020,Louisville,,0,248
08/15/2020,Loveland,,0,249
08/15/2020,Metro Wastewater RWHTF - CC,,27,250
08/04/2020,Fort Collins - Boxelder,,0,251
08/04/2020,Fort Collins - Drake,,7,252
08/04/2020,Fort Collins - Mulberry,,5,253
08/04/2020,Greeley,,0,254
08/04/2020,Longmont,,0,255
08/04/2020,Louisville,,0,256
08/04/2020,Loveland,,0,257
08/04/2020,Metro Wastewater RWHTF - CC,,32,258
08/04/2020,Metro Wastewater RWHTF - PRC,,51,259
08/04/2020,Northglenn,,0,260
08/04/2020,Pueblo,,5,261
08/04/2020,Pueblo West,,0,262
08/04/2020,South Adams County,,6,263
08/04/2020,South Fort Collins,,0,264
08/04/2020,SPR,,14,265
08/04/2020,Wellington Water and Sewer,,0,266
08/05/2020,Aurora,,24,267
08/05/2020,Boulder,,0,268
08/05/2020,Broomfield,,0,269
08/05/2020,CO Springs - JD Phillips,,5,270
08/05/2020,CO Springs - Las Vegas,,28,271
08/05/2020,Estes Park + Upper Thompson,,0,272
08/05/2020,Fort Collins - Boxelder,,0,273
08/05/2020,Fort Collins - Drake,,9,274
08/05/2020,Fort Collins - Mulberry,,6,275
08/05/2020,Greeley,,5,276
08/05/2020,Longmont,,0,277
08/05/2020,Louisville,,0,278
08/05/2020,Loveland,,0,279
08/05/2020,Metro Wastewater RWHTF - CC,,43,280
08/05/2020,Metro Wastewater RWHTF - PRC,,61,281
08/05/2020,Northglenn,,6,282
08/05/2020,Pueblo,,6,283
08/05/2020,Pueblo West,,0,284
08/05/2020,South Adams County,,7,285
08/05/2020,South Fort Collins,,0,286
08/05/2020,SPR,,14,287
08/05/2020,Wellington Water and Sewer,,0,288
08/06/2020,Aurora,23675,27,289
08/06/2020,Boulder,,0,290
08/06/2020,Broomfield,1348.2,0,291
08/06/2020,CO Springs - JD Phillips,23485.2,5,292
08/06/2020,CO Springs - Las Vegas,22157,20,293
08/06/2020,Estes Park + Upper Thompson,54446.7,0,294
08/06/2020,Fort Collins - Boxelder,3590.5,0,295
08/06/2020,Fort Collins - Drake,0,10,296
08/06/2020,Fort Collins - Mulberry,4994.6,7,297
08/06/2020,Greeley,5764.2,5,298
08/06/2020,Longmont,,0,299
08/06/2020,Louisville,5145.3,0,300
08/08/2020,South Adams County,,7,301
08/08/2020,South Fort Collins,,0,302
08/08/2020,SPR,,8,303
08/08/2020,Wellington Water and Sewer,,0,304
08/09/2020,Aurora,,20,305
08/09/2020,Boulder,,0,306
08/09/2020,Broomfield,,0,307
08/09/2020,CO Springs - JD Phillips,,0,308
08/09/2020,CO Springs - Las Vegas,,13,309
08/09/2020,Estes Park + Upper Thompson,,0,310
08/09/2020,Fort Collins - Boxelder,,0,311
08/09/2020,Fort Collins - Drake,,0,312
08/09/2020,Fort Collins - Mulberry,,0,313
08/09/2020,Greeley,,0,314
08/09/2020,Longmont,,0,315
08/09/2020,Louisville,,0,316
08/09/2020,Loveland,,0,317
08/09/2020,Metro Wastewater RWHTF - CC,,24,318
08/09/2020,Metro Wastewater RWHTF - PRC,,43,319
08/09/2020,Northglenn,,0,320
08/09/2020,Pueblo,,5,321
08/09/2020,Pueblo West,,0,322
08/09/2020,South Adams County,,6,323
08/09/2020,South Fort Collins,,0,324
08/09/2020,SPR,,8,325
08/09/2020,Wellington Water and Sewer,,0,326
08/10/2020,Aurora,18286.1,19,327
08/10/2020,Boulder,,0,328
08/10/2020,Broomfield,9069.9,0,329
08/10/2020,CO Springs - JD Phillips,19366.9,5,330
08/10/2020,CO Springs - Las Vegas,25339.9,20,331
08/10/2020,Estes Park + Upper Thompson,5572.5,0,332
08/10/2020,Fort Collins - Boxelder,2554.4,0,333
08/10/2020,Fort Collins - Drake,2755.9,0,334
08/10/2020,Fort Collins - Mulberry,23079.3,0,335
08/10/2020,Greeley,16073.5,5,336
08/10/2020,Longmont,,0,337
08/10/2020,Louisville,81151.8,0,338
08/10/2020,Loveland,,0,339
08/10/2020,Metro Wastewater RWHTF - CC,,24,340
08/10/2020,Metro Wastewater RWHTF - PRC,14862.1,48,341
08/10/2020,Northglenn,13357.1,0,342
08/10/2020,Pueblo,9202.8,0,343
08/10/2020,Pueblo West,,0,344
08/10/2020,South Adams County,5308.3,5,345
08/10/2020,South Fort Collins,2512,0,346
08/10/2020,SPR,2500.4,10,347
08/10/2020,Wellington Water and Sewer,,0,348
08/11/2020,Aurora,,19,349
08/11/2020,Boulder,,0,350
08/17/2020,SPR,31424.9,6,351
08/17/2020,Wellington Water and Sewer,,0,352
08/18/2020,Aurora,,18,353
08/18/2020,Boulder,,5,354
08/18/2020,Broomfield,,0,355
08/18/2020,CO Springs - JD Phillips,,9,356
08/18/2020,CO Springs - Las Vegas,,18,357
08/18/2020,Estes Park + Upper Thompson,,0,358
08/18/2020,Fort Collins - Boxelder,,0,359
08/18/2020,Fort Collins - Drake,,9,360
08/18/2020,Fort Collins - Mulberry,,0,361
08/18/2020,Greeley,,0,362
08/18/2020,Longmont,,0,363
08/18/2020,Louisville,,0,364
08/18/2020,Loveland,,0,365
08/18/2020,Metro Wastewater RWHTF - CC,,28,366
08/18/2020,Metro Wastewater RWHTF - PRC,,45,367
08/18/2020,Northglenn,18254.8,0,368
08/18/2020,Pueblo,,6,369
08/18/2020,Pueblo West,,0,370
08/18/2020,South Adams County,,5,371
08/18/2020,South Fort Collins,,0,372
08/18/2020,SPR,,8,373
08/18/2020,Wellington Water and Sewer,,0,374
08/19/2020,Aurora,,21,375
08/19/2020,Boulder,,6,376
08/19/2020,Broomfield,,0,377
08/19/2020,CO Springs - JD Phillips,,8,378
08/19/2020,CO Springs - Las Vegas,,20,379
08/19/2020,Estes Park + Upper Thompson,,0,380
08/19/2020,Fort Collins - Boxelder,,0,381
08/19/2020,Fort Collins - Drake,,10,382
08/19/2020,Fort Collins - Mulberry,,0,383
08/19/2020,Greeley,,0,384
08/19/2020,Longmont,,0,385
08/19/2020,Louisville,,0,386
08/19/2020,Loveland,,0,387
08/19/2020,Metro Wastewater RWHTF - CC,,31,388
08/19/2020,Metro Wastewater RWHTF - PRC,,43,389
08/19/2020,Northglenn,,0,390
08/19/2020,Pueblo,,5,391
08/19/2020,Pueblo West,,0,392
08/19/2020,South Adams County,,0,393
08/19/2020,South Fort Collins,,0,394
08/19/2020,SPR,,9,395
08/19/2020,Wellington Water and Sewer,,0,396
08/20/2020,Aurora,29458.4,19,397
08/20/2020,Boulder,8227.3,5,398
08/20/2020,Broomfield,7451.3,0,399
08/20/2020,CO Springs - JD Phillips,9642,5,400
09/02/2020,South Adams County,,8,401
09/02/2020,South Fort Collins,,0,402
09/02/2020,SPR,,14,403
09/02/2020,Wellington Water and Sewer,,0,404
09/03/2020,Aurora,18477.5,20,405
09/03/2020,Boulder,38466.4,29,406
09/03/2020,Broomfield,2363.1,0,407
09/03/2020,CO Springs - JD Phillips,15799.5,5,408
09/03/2020,CO Springs - Las Vegas,6185.5,14,409
09/03/2020,Estes Park + Upper Thompson,5504.4,0,410
09/03/2020,Fort Collins - Boxelder,16389.7,0,411
09/03/2020,Fort Collins - Drake,20166.8,11,412
09/03/2020,Fort Collins - Mulberry,1306.5,0,413
09/03/2020,Greeley,3382.6,9,414
09/03/2020,Longmont,1665.5,0,415
09/03/2020,Louisville,1073.5,0,416
09/03/2020,Loveland,,6,417
