Date,Utility,SARS_CoV_2_copies_L,Number_of_New_COVID19_Cases_by_,ObjectId
08/06/2020,Loveland,,0,1
08/02/2020,Aurora,,10,2
08/11/2020,Broomfield,,0,3
08/04/2020,Fort Collins - Boxelder,,0,4
08/06/2020,Metro Wastewater RWHTF - CC,17308.9,40,5
08/11/2020,CO Springs - JD Phillips,,6,6
08/04/2020,Fort Collins - Drake,,7,7
08/04/2020,Fort Collins - Mulberry,,5,8
08/11/2020,CO Springs - Las Vegas,,22,9
08/02/2020,Boulder,,0,10
08/06/2020,Metro Wastewater RWHTF - PRC,7078.3,53,11
08/06/2020,Northglenn,,7,12
08/02/2020,Broomfield,12868.8,0,13
08/11/2020,Estes Park + Upper Thompson,,0,14
08/04/2020,Greeley,,0,15
08/04/2020,Longmont,,0,16
08/02/2020,CO Springs - JD Phillips,24177.4,5,17
08/11/2020,Fort Collins - Boxelder,,0,18
08/06/2020,Pueblo,17677.7,6,19
08/06/2020,Pueblo West,,0,20
08/11/2020,Fort Collins - Drake,,7,21
08/02/2020,CO Springs - Las Vegas,50393.5,15,22
08/04/2020,Louisville,,0,23
08/04/2020,Loveland,,0,24
08/02/2020,Estes Park + Upper Thompson,4811.4,0,25
08/11/2020,Fort Collins - Mulberry,,0,26
08/06/2020,South Adams County,0,7,27
08/06/2020,South Fort Collins,19275.9,0,28
08/11/2020,Greeley,,6,29
08/02/2020,Fort Collins - Boxelder,71341.9,0,30
08/04/2020,Metro Wastewater RWHTF - CC,,32,31
08/04/2020,Metro Wastewater RWHTF - PRC,,51,32
08/02/2020,Fort Collins - Drake,1322.7,0,33
08/11/2020,Longmont,,0,34
08/06/2020,SPR,15333.7,11,35
08/06/2020,Wellington Water and Sewer,,0,36
08/11/2020,Louisville,,0,37
08/02/2020,Fort Collins - Mulberry,0,0,38
08/04/2020,Northglenn,,0,39
08/04/2020,Pueblo,,5,40
08/02/2020,Greeley,3512.1,0,41
08/11/2020,Loveland,,0,42
08/07/2020,Aurora,,30,43
08/07/2020,Boulder,,0,44
08/11/2020,Metro Wastewater RWHTF - CC,,33,45
08/02/2020,Longmont,,0,46
08/04/2020,Pueblo West,,0,47
08/04/2020,South Adams County,,6,48
08/02/2020,Louisville,1256.1,0,49
08/11/2020,Metro Wastewater RWHTF - PRC,,49,50
08/07/2020,Broomfield,,0,51
08/07/2020,CO Springs - JD Phillips,,5,52
08/11/2020,Northglenn,,0,53
08/02/2020,Loveland,,0,54
08/04/2020,South Fort Collins,,0,55
08/04/2020,SPR,,14,56
08/02/2020,Metro Wastewater RWHTF - CC,14555.4,13,57
08/11/2020,Pueblo,,5,58
08/07/2020,CO Springs - Las Vegas,,18,59
08/07/2020,Estes Park + Upper Thompson,,0,60
08/11/2020,Pueblo West,,0,61
08/02/2020,Metro Wastewater RWHTF - PRC,6384.8,28,62
08/04/2020,Wellington Water and Sewer,,0,63
08/05/2020,Aurora,,24,64
08/02/2020,Northglenn,,0,65
08/11/2020,South Adams County,,6,66
08/07/2020,Fort Collins - Boxelder,,0,67
08/07/2020,Fort Collins - Drake,,8,68
08/11/2020,South Fort Collins,,0,69
08/02/2020,Pueblo,2635.4,0,70
08/05/2020,Boulder,,0,71
08/05/2020,Broomfield,,0,72
08/11/2020,SPR,,9,73
08/02/2020,Pueblo West,,0,74
08/07/2020,Fort Collins - Mulberry,,0,75
08/07/2020,Greeley,,5,76
08/11/2020,Wellington Water and Sewer,,0,77
08/02/2020,South Adams County,,0,78
08/05/2020,CO Springs - JD Phillips,,5,79
08/05/2020,CO Springs - Las Vegas,,28,80
08/02/2020,South Fort Collins,7099.6,0,81
08/12/2020,Aurora,,25,82
08/07/2020,Longmont,,0,83
08/07/2020,Louisville,,0,84
08/02/2020,SPR,,9,85
08/12/2020,Boulder,,0,86
08/05/2020,Estes Park + Upper Thompson,,0,87
08/12/2020,Broomfield,,0,88
08/07/2020,Loveland,,0,89
08/02/2020,Wellington Water and Sewer,,0,90
08/05/2020,Fort Collins - Boxelder,,0,91
08/07/2020,Metro Wastewater RWHTF - CC,,40,92
08/03/2020,Aurora,,16,93
08/05/2020,Fort Collins - Drake,,9,94
08/12/2020,CO Springs - JD Phillips,,6,95
08/15/2020,Metro Wastewater RWHTF - PRC,,36,96
08/03/2020,Boulder,,0,97
08/12/2020,CO Springs - Las Vegas,,27,98
08/07/2020,Metro Wastewater RWHTF - PRC,,50,99
08/05/2020,Fort Collins - Mulberry,,6,100
08/15/2020,Northglenn,,0,101
08/03/2020,Broomfield,,0,102
08/12/2020,Estes Park + Upper Thompson,,0,103
08/07/2020,Northglenn,,7,104
08/05/2020,Greeley,,5,105
08/15/2020,Pueblo,,5,106
08/03/2020,CO Springs - JD Phillips,,6,107
08/12/2020,Fort Collins - Boxelder,,0,108
08/07/2020,Pueblo,,5,109
08/05/2020,Longmont,,0,110
08/15/2020,Pueblo West,,0,111
08/03/2020,CO Springs - Las Vegas,,27,112
08/12/2020,Fort Collins - Drake,,9,113
08/07/2020,Pueblo West,,0,114
08/05/2020,Louisville,,0,115
08/15/2020,South Adams County,,0,116
08/03/2020,Estes Park + Upper Thompson,,0,117
08/12/2020,Fort Collins - Mulberry,,0,118
08/07/2020,South Adams County,,9,119
08/05/2020,Loveland,,0,120
08/15/2020,South Fort Collins,,0,121
08/03/2020,Fort Collins - Boxelder,,0,122
08/12/2020,Greeley,,5,123
08/07/2020,South Fort Collins,,0,124
08/05/2020,Metro Wastewater RWHTF - CC,,43,125
08/15/2020,SPR,,7,126
08/03/2020,Fort Collins - Drake,,0,127
08/12/2020,Longmont,,0,128
08/07/2020,SPR,,8,129
08/05/2020,Metro Wastewater RWHTF - PRC,,61,130
08/15/2020,Wellington Water and Sewer,,0,131
