OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,292,6824,4279.02,292,0,4,4,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,189,2229,8479.14,189,0,2,2,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,123,1825,6739.73,123,0,5,5,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,160,5059,3162.68,160,0,1,1,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2715,56272,4824.78,2710,5,35,35,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,42,726,5785.12,42,0,,,,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1855,17756,10447.17,1846,9,4,4,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,502,18844,2663.98,496,6,5,5,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1193,16181,7372.84,1185,8,28,28,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1141,12122,9412.64,1133,8,21,21,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,629,13252,4746.45,626,3,22,22,0,400851,5763976,6954.42,5677,5431,22176,2427143,5551135,64,3599,Colorado Department of Public Health and Environment,"Data through February 3, 2021",1.30950090392707,5.03264724477475
