OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,465,6824,6814.19,463,2,7,6,1,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,235,2229,10542.84,236,-1,3,3,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,130,1825,7123.29,130,0,6,6,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,235,5059,4645.19,234,1,2,2,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,4209,56272,7479.74,4206,3,41,41,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,47,726,6473.83,47,0,,,,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2635,17756,14840.05,2633,2,4,4,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,847,18844,4494.8,845,2,5,5,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1750,16181,10815.15,1749,1,37,37,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1281,12122,10567.56,1281,0,22,22,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,1097,13252,8278,1095,2,27,26,1,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,49280,583081,8451.66,49246,34,807,805,2,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3794,30983,12245.42,3790,4,8,8,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,19693,168110,11714.35,19680,13,422,423,-1,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,24213,327164,7400.88,24191,22,235,235,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,74889,729239,10269.47,74823,66,850,848,2,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3872,42765,9054.13,3862,10,66,66,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,6404,55070,11628.84,6399,5,23,23,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,934,8174,11426.47,933,1,1,1,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,252,3872,6508.26,252,0,5,5,0,563642,5763976,9778.7,6861,7083,32178,3210495,9211339,64,5538,Colorado Department of Public Health and Environment,"Data through July 12, 2021",0.323925261744535,2.63276788664489
