OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,318,6824,4660.02,313,5,4,4,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,191,2229,8568.86,191,0,2,2,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,5,5,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,164,5059,3241.75,164,0,1,1,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2899,56272,5151.76,2890,9,37,37,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,41,726,5647.38,41,0,,,,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1951,17756,10987.84,1947,4,4,4,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,540,18844,2865.63,540,0,5,5,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1263,16181,7805.45,1255,8,28,28,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1157,12122,9544.63,1157,0,21,21,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,657,13252,4957.74,657,0,22,22,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,36660,583081,6287.29,36588,72,711,706,5,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2983,30983,9627.86,2961,22,7,7,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14900,168110,8863.24,14881,19,361,362,-1,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,18548,327164,5669.33,18515,33,224,223,1,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,58778,729239,8060.18,58582,196,763,762,1,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3199,42765,7480.42,3195,4,52,52,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,4940,55070,8970.4,4907,33,20,20,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,805,8174,9848.3,802,3,,,,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,182,3872,4700.41,182,0,2,2,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,3669,70762,5184.99,3665,4,74,74,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1419,20361,6969.21,1411,8,23,23,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,1962,6032,32526.53,1959,3,14,14,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5414,47645,11363.21,5418,-4,48,48,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,300,6854,4377.01,300,0,17,17,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2447,31173,7849.74,2444,3,58,58,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,5034,60168,8366.57,5026,8,38,38,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,460,6307,7293.48,455,5,3,3,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2415,28984,8332.18,2415,0,90,90,0,422390,5763976,7328.1,5907,5802,23293,2542555,6043583,64,3833,Colorado Department of Public Health and Environment,"Data through February 22, 2021",0.354778438383164,2.4152700222455
