OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,334,6824,4894.49,334,0,4,4,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,201,2229,9017.5,201,0,2,2,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,6,6,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,175,5059,3459.18,173,2,1,1,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3347,56272,5947.9,3330,17,37,37,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,45,726,6198.35,44,1,,,,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2456,17756,13831.94,2432,24,4,4,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,610,18844,3237.1,609,1,5,5,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1351,16181,8349.3,1347,4,29,29,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1169,12122,9643.62,1169,0,21,21,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,700,13252,5282.22,699,1,22,22,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,40529,583081,6950.84,40391,138,733,733,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3405,30983,10989.9,3392,13,7,7,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,15876,168110,9443.82,15830,46,365,364,1,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,20668,327164,6317.32,20593,75,226,227,-1,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,64542,729239,8850.6,64378,164,783,782,1,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3330,42765,7786.74,3328,2,57,57,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,5756,55070,10452.15,5738,18,22,22,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,849,8174,10386.59,849,0,,,,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,203,3872,5242.77,203,0,2,2,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,4203,70762,5939.63,4187,16,74,74,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1504,20361,7386.67,1503,1,24,24,0,463685,5763976,8044.53,6117,6250,25484,2732615,7002984,64,4302,Colorado Department of Public Health and Environment,"Data through March 31, 2021",0.272389218158423,3.12582249110702
