OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,365,6824,5348.77,363,2,4,4,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,213,2229,9555.85,209,4,2,2,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,127,1825,6958.9,127,0,6,6,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,190,5059,3755.68,190,0,1,1,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3844,56272,6831.11,3835,9,39,39,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,50,726,6887.05,48,2,,,,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2579,17756,14524.67,2579,0,4,4,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,737,18844,3911.06,734,3,5,5,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1459,16181,9016.75,1454,5,30,30,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1206,12122,9948.85,1204,2,21,21,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,750,13252,5659.52,746,4,22,22,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,45266,583081,7763.24,45079,187,750,750,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3676,30983,11864.57,3677,-1,7,7,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,17906,168110,10651.36,17799,107,377,376,1,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,22909,327164,7002.3,22855,54,230,229,1,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,70636,729239,9686.26,70444,192,806,806,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3430,42765,8020.58,3422,8,57,57,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,6230,55070,11312.87,6215,15,22,22,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,872,8174,10667.97,872,0,,,,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,208,3872,5371.9,208,0,2,2,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,4687,70762,6623.61,4665,22,75,75,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1632,20361,8015.32,1626,6,25,25,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2179,6032,36124.01,2174,5,15,15,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,6083,47645,12767.34,6032,51,55,55,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,387,6854,5646.34,385,2,17,17,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2671,31173,8568.31,2669,2,61,61,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,5770,60168,9589.82,5760,10,38,38,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,563,6307,8926.59,562,1,4,4,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2630,28984,9073.97,2623,7,93,93,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,1022,5692,17955.02,1020,2,4,4,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,1885,26160,7205.66,1882,3,24,24,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.537190899236975,3.2924330468367
32,Adams County,08001,Adams,08,ADAMS,001,56387,517885,10887.94,56204,183,669,665,4,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.322672523779602,4.3210831973844
33,Mineral County,08079,Mineral,08,MINERAL,079,88,764,11518.32,87,1,1,1,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.232168624270344,2.04506683988138
34,Otero County,08089,Otero,08,OTERO,089,1965,18281,10748.86,1964,1,65,64,1,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.336877498493777,2.65281032058161
35,Phillips County,08095,Phillips,08,PHILLIPS,095,375,4278,8765.78,375,0,13,13,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.189577963613374,1.84809838653474
36,Ouray County,08091,Ouray,08,OURAY,091,283,4934,5735.71,283,0,3,3,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.144347976659674,2.22546024391623
37,Bent County,08011,Bent,08,BENT,011,1522,5798,26250.43,1522,0,21,21,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.409167926002738,2.57239140514481
38,Archuleta County,08007,Archuleta,08,ARCHULETA,007,900,14002,6427.65,898,2,1,1,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.356264414261886,2.77748645536479
39,Routt County,08107,Routt,08,ROUTT,107,2186,25652,8521.75,2180,6,20,20,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.651459520021035,4.10509579084708
40,Hinsdale County,08053,Hinsdale,08,HINSDALE,053,18,819,2197.8,17,1,,,,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.29767108910778,2.84695016312372
41,Weld County,08123,Weld,08,WELD,123,30639,323763,9463.4,30521,118,334,334,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",1.10610954447702,5.09979297775078
42,Larimer County,08069,Larimer,08,LARIMER,069,25541,356938,7155.58,25434,107,233,233,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.726530757031469,3.89982681544696
43,Lake County,08065,Lake,08,LAKE,065,776,8081,9602.77,773,3,,,,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.103687200717559,1.72745358078377
44,Rio Grande County,08105,Rio Grande,08,RIO GRANDE,105,786,11238,6994.13,785,1,14,14,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.241033137835757,2.21073822643431
45,Gilpin County,08047,Gilpin,08,GILPIN,047,230,6215,3700.72,224,6,3,3,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.0409605716740771,0.973252095597924
46,Yuma County,08125,Yuma,08,YUMA,125,878,10063,8725.03,876,2,17,17,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.647060268172481,3.24382405750967
47,Jackson County,08057,Jackson,08,JACKSON,057,57,1383,4121.48,56,1,,,,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.447106418412659,3.77163984101511
48,Kit Carson County,08063,Kit Carson,08,KIT CARSON,063,606,7128,8501.68,606,0,11,11,0,512804,5763976,8896.71,6302,6449,28070,2916646,7842609,64,4956,Colorado Department of Public Health and Environment,"Data through April 30, 2021",0.584674359648034,3.28545636703058
