OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,456,6824,6682.3,452,4,5,5,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,236,2229,10587.71,236,0,3,3,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,130,1825,7123.29,130,0,6,6,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,227,5059,4487.05,227,0,2,2,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,4151,56272,7376.67,4138,13,41,41,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,47,726,6473.83,47,0,,,,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2622,17756,14766.84,2616,6,4,4,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,832,18844,4415.2,831,1,5,5,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1726,16181,10666.83,1725,1,37,37,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1278,12122,10542.81,1277,1,22,22,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,1031,13252,7779.96,1012,19,26,26,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,48950,583081,8395.06,48913,37,805,804,1,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3771,30983,12171.19,3771,0,8,8,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,19599,168110,11658.44,19588,11,418,418,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,24008,327164,7338.22,23993,15,235,235,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,74392,729239,10201.32,74367,25,843,843,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3744,42765,8754.82,3738,6,65,65,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,6360,55070,11548.94,6359,1,23,23,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,923,8174,11291.9,923,0,1,1,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,251,3872,6482.44,251,0,5,5,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,5002,70762,7068.77,5004,-2,76,76,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1773,20361,8707.82,1773,0,25,25,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2213,6032,36687.67,2212,1,17,17,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,6553,47645,13753.8,6551,2,63,63,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,436,6854,6361.25,433,3,17,17,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2943,31173,9440.86,2936,7,66,67,-1,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,6192,60168,10291.18,6182,10,50,50,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,623,6307,9877.91,620,3,5,5,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2754,28984,9501.79,2750,4,96,96,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,1035,5692,18183.42,1035,0,4,4,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,2091,26160,7993.12,2088,3,25,25,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.537190899236975,3.2924330468367
32,Adams County,08001,Adams,08,ADAMS,001,60926,517885,11764.39,60888,38,718,716,2,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.322672523779602,4.3210831973844
33,Mineral County,08079,Mineral,08,MINERAL,079,93,764,12172.77,93,0,1,1,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.232168624270344,2.04506683988138
34,Otero County,08089,Otero,08,OTERO,089,2087,18281,11416.22,2085,2,68,68,0,558321,5763976,9686.39,6798,7024,31727,3173934,9057778,64,5501,Colorado Department of Public Health and Environment,"Data through June 30, 2021",0.336877498493777,2.65281032058161
