OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,286,6824,4191.09,286,0,4,4,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,180,2229,8075.37,178,2,2,2,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,112,1825,6136.99,111,1,5,5,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,156,5059,3083.61,156,0,1,1,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2616,56272,4648.85,2602,14,30,30,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,34,726,4683.2,34,0,,,,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1720,17756,9686.87,1698,22,4,4,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,461,18844,2446.4,460,1,5,5,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1088,16181,6723.94,1081,7,27,27,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1088,12122,8975.42,1086,2,20,20,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,601,13252,4535.16,591,10,23,21,2,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,33216,583081,5696.64,33123,93,671,660,11,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2441,30983,7878.51,2426,15,6,6,0,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14086,168110,8379.04,14046,40,352,342,10,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,16444,327164,5026.23,16393,51,200,193,7,379227,5763976,6579.26,5422,4579,20977,2315974,5098541,64,3334,Colorado Department of Public Health and Environment,"Data through January 19, 2021",0.202534731038213,2.38337519766668
