OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,342,6824,5011.72,342,0,4,4,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,205,2229,9196.95,204,1,2,2,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,126,1825,6904.11,126,0,6,6,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,177,5059,3498.72,177,0,1,1,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3555,56272,6317.53,3553,2,37,37,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,46,726,6336.09,46,0,,,,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2538,17756,14293.76,2535,3,4,4,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,637,18844,3380.39,637,0,5,5,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1388,16181,8577.96,1385,3,30,30,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1177,12122,9709.62,1177,0,21,21,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,718,13252,5418.05,717,1,22,22,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,41987,583081,7200.89,41917,70,735,735,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3574,30983,11535.36,3570,4,7,7,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,16449,168110,9784.66,16399,50,366,366,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,21518,327164,6577.13,21477,41,226,226,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,66592,729239,9131.71,66509,83,789,789,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3352,42765,7838.19,3351,1,57,57,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,5961,55070,10824.41,5955,6,22,22,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,860,8174,10521.16,859,1,,,,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,205,3872,5294.42,205,0,2,2,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,4358,70762,6158.67,4341,17,75,75,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1542,20361,7573.3,1540,2,24,24,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2153,6032,35692.97,2153,0,14,14,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5722,47645,12009.65,5717,5,53,53,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,344,6854,5018.97,343,1,16,16,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2599,31173,8337.34,2599,0,61,61,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,5580,60168,9274.03,5574,6,38,38,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,541,6307,8577.77,541,0,4,4,0,479590,5763976,8320.47,6157,6303,26285,2797318,7304355,64,4481,Colorado Department of Public Health and Environment,"Data through April 11, 2021",0.880092618354411,5.18126958764129
