OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,334,6824,4894.49,334,0,4,4,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,201,2229,9017.5,201,0,2,2,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,6,6,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,176,5059,3478.95,175,1,1,1,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3378,56272,6002.99,3347,31,37,37,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,45,726,6198.35,45,0,,,,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2465,17756,13882.63,2456,9,4,4,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,612,18844,3247.72,610,2,5,5,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1350,16181,8343.12,1351,-1,29,29,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1169,12122,9643.62,1169,0,21,21,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,707,13252,5335.04,700,7,22,22,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,40674,583081,6975.7,40529,145,733,733,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3430,30983,11070.59,3405,25,7,7,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,15945,168110,9484.86,15876,69,365,365,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,20761,327164,6345.75,20668,93,226,226,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,64742,729239,8878.02,64542,200,783,783,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3331,42765,7789.08,3330,1,57,57,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,5777,55070,10490.29,5756,21,22,22,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,851,8174,10411.06,849,2,,,,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,203,3872,5242.77,203,0,2,2,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,4215,70762,5956.59,4203,12,74,74,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1505,20361,7391.58,1504,1,24,24,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2144,6032,35543.77,2141,3,14,14,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5661,47645,11881.62,5651,10,53,53,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,337,6854,4916.84,335,2,16,16,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2555,31173,8196.2,2544,11,61,61,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,5455,60168,9066.28,5439,16,38,38,0,465330,5763976,8073.07,6118,6253,25689,2738972,7037434,64,4326,Colorado Department of Public Health and Environment,"Data through April 1, 2021",0.802786983200804,5.50838968438734
