OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,292,6824,4279.02,292,0,4,4,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,189,2229,8479.14,189,0,2,2,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,120,1825,6575.34,120,0,5,5,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,160,5059,3162.68,160,0,1,1,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2707,56272,4810.56,2703,4,34,34,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,42,726,5785.12,43,-1,,,,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1831,17756,10312.01,1824,7,4,4,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,486,18844,2579.07,485,1,5,5,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1166,16181,7205.98,1154,12,28,28,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1126,12122,9288.9,1119,7,21,21,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,620,13252,4678.54,620,0,22,22,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,34593,583081,5932.79,34509,84,682,682,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2646,30983,8540.17,2632,14,5,5,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14339,168110,8529.53,14326,13,356,356,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,17224,327164,5264.64,17179,45,213,213,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,55734,729239,7642.76,55588,146,737,736,1,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3024,42765,7071.2,3008,16,45,45,0,396179,5763976,6873.36,5637,4928,21833,2400563,5452050,64,3502,Colorado Department of Public Health and Environment,"Data through January 30, 2021",0.599092173290956,4.59010271530844
