OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,262,6824,3839.39,261,1,4,4,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,151,2229,6774.34,147,4,2,2,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,98,1825,5369.86,95,3,5,5,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,150,5059,2965.01,150,0,,,,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2363,56272,4199.25,2342,21,30,30,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,29,726,3994.49,28,1,,,,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1266,17756,7129.98,1216,50,4,4,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,414,18844,2196.99,408,6,5,5,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,987,16181,6099.75,969,18,24,24,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1039,12122,8571.19,1036,3,20,20,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,556,13252,4195.59,551,5,21,21,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,31096,583081,5333.05,30840,256,639,641,-2,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2210,30983,7132.94,2196,14,5,5,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,13634,168110,8110.17,13569,65,334,331,3,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,15443,327164,4720.26,15307,136,179,179,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,50556,729239,6932.71,49899,657,689,679,10,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,2310,42765,5401.61,2292,18,35,35,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,3579,55070,6499,3556,23,16,16,0,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,407,8174,4979.2,402,5,,,,352923,5763976,6122.91,5102,4107,19734,2207688,4649434,64,3156,Colorado Department of Public Health and Environment,"Data through January 6, 2021",0.34238906379619,3.44955895760726
