OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,310,6824,4542.79,310,0,4,4,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,190,2229,8524,190,0,2,2,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,124,1,5,5,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,163,5059,3221.98,163,0,1,1,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2858,56272,5078.9,2852,6,36,36,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,41,726,5647.38,42,-1,,,,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1923,17756,10830.14,1920,3,4,4,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,529,18844,2807.26,529,0,5,5,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1244,16181,7688.03,1240,4,28,28,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1155,12122,9528.13,1155,0,21,21,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,654,13252,4935.1,651,3,22,22,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,36263,583081,6219.2,36182,81,702,702,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2929,30983,9453.57,2920,9,7,7,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14839,168110,8826.96,14814,25,362,362,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,18303,327164,5594.44,18233,70,223,222,1,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,58144,729239,7973.24,58034,110,757,753,4,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3178,42765,7431.31,3171,7,51,51,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,4825,55070,8761.58,4800,25,20,20,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,797,8174,9750.43,797,0,,,,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,177,3872,4571.28,175,2,2,2,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,3623,70762,5119.98,3612,11,73,73,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1402,20361,6885.71,1391,11,23,23,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,1934,6032,32062.33,1934,0,14,14,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5375,47645,11281.35,5364,11,46,44,2,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,299,6854,4362.42,299,0,17,17,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2430,31173,7795.21,2429,1,57,56,1,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,4995,60168,8301.76,4986,9,38,38,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,452,6307,7166.64,444,8,3,3,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2409,28984,8311.48,2406,3,90,90,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,988,5692,17357.7,983,5,3,3,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,1694,26160,6475.54,1693,1,22,22,0,417415,5763976,7241.79,5864,5684,23047,2516358,5926792,64,3786,Colorado Department of Public Health and Environment,"Data through February 17, 2021",0.537190899236975,3.2924330468367
