OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,133,6824,1949,133,0,2,2,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,40,2229,1794.53,40,0,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,15,1825,821.92,15,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,20,5059,395.34,20,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,350,56272,621.98,347,3,2,2,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,11,726,1515.15,11,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,277,17756,1560.04,276,1,2,2,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,92,18844,488.22,93,-1,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,303,16181,1872.57,298,5,9,9,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,166,12122,1369.41,166,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,62,13252,467.85,61,1,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,8071,583081,1384.2,7903,168,307,307,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,666,30983,2149.57,653,13,4,4,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,1904,168110,1132.59,1790,114,41,40,1,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,5394,327164,1648.71,5339,55,85,85,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,17407,729239,2387.01,17096,311,448,446,2,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,459,42765,1073.31,455,4,13,13,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,1414,55070,2567.64,1411,3,10,10,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,101,8174,1235.63,101,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,36,3872,929.75,36,0,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,902,70762,1274.7,887,15,41,41,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,391,20361,1920.34,386,5,20,20,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,91,6032,1508.62,89,2,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,663,47645,1391.54,628,35,1,1,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,33,6854,481.47,33,0,2,2,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,200,31173,641.58,199,1,3,3,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,1140,60168,1894.69,1135,5,5,5,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,27,6307,428.1,27,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,850,28984,2932.65,846,4,48,48,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,24,5692,421.64,24,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,196,26160,749.24,192,4,5,5,0,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.537190899236975,3.2924330468367
32,Adams County,08001,Adams,08,ADAMS,001,13344,517885,2576.63,13065,279,255,254,1,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.322672523779602,4.3210831973844
33,Mineral County,08079,Mineral,08,MINERAL,079,21,764,2748.69,21,0,,,,95089,5763976,1649.71,2223,2076,8622,1149629,1842254,64,1057,Colorado Department of Public Health and Environment,"Data through October 24, 2020",0.232168624270344,2.04506683988138
