OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,296,6824,4337.63,294,2,4,4,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,190,2229,8524,190,0,2,2,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,5,5,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,162,5059,3202.21,162,0,1,1,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2799,56272,4974.05,2781,18,35,35,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,43,726,5922.87,42,1,,,,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1886,17756,10621.76,1883,3,4,4,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,514,18844,2727.66,511,3,5,5,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1218,16181,7527.35,1211,7,28,28,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1152,12122,9503.38,1153,-1,21,21,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,644,13252,4859.64,639,5,22,22,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,35480,583081,6084.92,35433,47,691,689,2,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2811,30983,9072.72,2806,5,5,5,0,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14451,168110,8596.16,14452,-1,361,360,1,407961,5763976,7077.77,5770,5537,22616,2462310,5684631,64,3701,Colorado Department of Public Health and Environment,"Data through February 9, 2021",0.638492791357976,3.43119645764386
