OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,110,6824,1611.96,110,0,2,2,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,12,2229,538.36,12,0,1,1,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,9,1825,493.15,9,0,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,15,5059,296.5,15,0,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,233,56272,414.06,234,-1,2,2,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,2,726,-1,2,0,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,196,17756,1103.85,195,1,2,2,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,43,18844,228.19,43,0,1,1,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,237,16181,1464.68,238,-1,9,9,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,79,12122,651.71,79,0,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,34,13252,256.57,35,-1,1,1,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,4694,583081,805.03,4670,24,236,236,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,361,30983,1165.16,361,0,4,4,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,841,168110,500.27,821,20,34,34,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,2261,327164,691.09,2252,9,79,79,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,11077,729239,1518.98,11021,56,425,424,1,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,339,42765,792.7,338,1,13,13,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,1169,55070,2122.75,1168,1,9,9,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,94,8174,1149.99,93,1,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,32,3872,826.45,32,0,,,,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,522,70762,737.68,521,1,33,33,0,56343,5763976,977.5,1931,1835,6928,687530,972990,63,594,Colorado Department of Public Health and Environment,"Data through August 26, 2020",0.00915797640027449,1.17463684380326
