OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,399,6824,5847.01,399,0,4,4,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,234,2229,10497.98,234,0,2,2,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,130,1825,7123.29,130,0,6,6,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,205,5059,4052.18,203,2,1,1,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,4014,56272,7133.21,4010,4,41,40,1,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,49,726,6749.31,49,0,,,,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2595,17756,14614.78,2594,1,4,4,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,796,18844,4224.16,795,1,5,5,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1672,16181,10333.11,1663,9,31,31,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1262,12122,10410.82,1260,2,22,22,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,816,13252,6157.56,810,6,22,22,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,47802,583081,8198.17,47745,57,786,783,3,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3730,30983,12038.86,3728,2,8,8,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,19030,168110,11319.97,19001,29,396,395,1,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,23606,327164,7215.34,23593,13,232,232,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,72915,729239,9998.78,72873,42,823,824,-1,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3571,42765,8350.29,3567,4,58,58,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,6315,55070,11467.22,6313,2,23,23,0,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,886,8174,10839.25,885,1,,,,540924,5763976,9384.56,6545,6704,30090,3044179,8490482,64,5397,Colorado Department of Public Health and Environment,"Data through May 26, 2021",0.34238906379619,3.44955895760726
