OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,326,6824,4777.26,326,0,4,4,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,191,2229,8568.86,191,0,2,2,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,5,5,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,164,5059,3241.75,164,0,1,1,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3057,56272,5432.54,3052,5,37,37,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,42,726,5785.12,43,-1,,,,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2097,17756,11810.09,2091,6,4,4,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,565,18844,2998.3,564,1,5,5,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1311,16181,8102.1,1311,0,29,29,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1162,12122,9585.88,1162,0,21,21,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,682,13252,5146.39,682,0,22,22,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,38165,583081,6545.4,38093,72,731,728,3,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3097,30983,9995.8,3086,11,7,7,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,15250,168110,9071.44,15195,55,364,363,1,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,19262,327164,5887.57,19222,40,226,226,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,60810,729239,8338.83,60715,95,765,767,-2,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3278,42765,7665.15,3277,1,53,53,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,5289,55070,9604.14,5265,24,22,22,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,830,8174,10154.15,829,1,,,,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,192,3872,4958.68,191,1,2,2,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,3903,70762,5515.67,3879,24,74,74,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1465,20361,7195.13,1464,1,24,24,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2073,6032,34366.71,2073,0,14,14,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5517,47645,11579.39,5517,0,52,51,1,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,316,6854,4610.45,316,0,16,16,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2489,31173,7984.47,2485,4,60,60,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,5152,60168,8562.69,5145,7,38,38,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,491,6307,7785,487,4,3,3,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2457,28984,8477.09,2455,2,90,90,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,998,5692,17533.38,998,0,3,3,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,1743,26160,6662.84,1742,1,22,22,0,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.537190899236975,3.2924330468367
32,Adams County,08001,Adams,08,ADAMS,001,49325,517885,9524.32,49259,66,617,615,2,438025,5763976,7599.36,5997,6035,23993,2623006,6438401,64,3995,Colorado Department of Public Health and Environment,"Data through March 8, 2021",0.322672523779602,4.3210831973844
