OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,452,6824,6623.68,448,4,5,5,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,236,2229,10587.71,236,0,3,3,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,130,1825,7123.29,130,0,6,6,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,227,5059,4487.05,227,0,2,2,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,4138,56272,7353.57,4136,2,41,41,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,47,726,6473.83,47,0,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2616,17756,14733.05,2614,2,4,4,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,831,18844,4409.89,831,0,5,5,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1725,16181,10660.65,1724,1,37,37,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1277,12122,10534.57,1277,0,22,22,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,1012,13252,7636.58,1009,3,26,26,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,48913,583081,8388.71,48892,21,804,803,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,3771,30983,12171.19,3769,2,8,8,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,19588,168110,11651.89,19581,7,418,418,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,23993,327164,7333.63,23982,11,235,235,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,74367,729239,10197.89,74315,52,843,843,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3738,42765,8740.79,3727,11,65,65,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,6359,55070,11547.12,6354,5,23,23,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,923,8174,11291.9,921,2,1,1,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,251,3872,6482.44,250,1,5,5,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,5004,70762,7071.59,4998,6,76,76,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1773,20361,8707.82,1770,3,25,25,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,2212,6032,36671.09,2212,0,17,16,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,6551,47645,13749.61,6544,7,63,63,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,433,6854,6317.48,433,0,17,17,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2936,31173,9418.41,2931,5,67,67,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,6182,60168,10274.56,6167,15,50,49,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.802786983200804,5.50838968438734
28,Rio Blanco County,08103,Rio Blanco,08,RIO BLANCO,103,620,6307,9830.35,615,5,5,5,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.880092618354411,5.18126958764129
29,Morgan County,08087,Morgan,08,MORGAN,087,2750,28984,9487.99,2747,3,96,96,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.354778438383164,2.4152700222455
30,Lincoln County,08073,Lincoln,08,LINCOLN,073,1035,5692,18183.42,1035,0,4,4,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.696476992948874,3.90098185833429
31,Montezuma County,08083,Montezuma,08,MONTEZUMA,083,2088,26160,7981.65,2085,3,25,25,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.537190899236975,3.2924330468367
32,Adams County,08001,Adams,08,ADAMS,001,60888,517885,11757.05,60867,21,716,716,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.322672523779602,4.3210831973844
33,Mineral County,08079,Mineral,08,MINERAL,079,93,764,12172.77,93,0,1,1,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.232168624270344,2.04506683988138
34,Otero County,08089,Otero,08,OTERO,089,2085,18281,11405.28,2085,0,68,68,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.336877498493777,2.65281032058161
35,Phillips County,08095,Phillips,08,PHILLIPS,095,400,4278,9350.16,398,2,13,13,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.189577963613374,1.84809838653474
36,Ouray County,08091,Ouray,08,OURAY,091,294,4934,5958.65,294,0,3,3,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.144347976659674,2.22546024391623
37,Bent County,08011,Bent,08,BENT,011,1547,5798,26681.61,1547,0,22,22,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.409167926002738,2.57239140514481
38,Archuleta County,08007,Archuleta,08,ARCHULETA,007,1032,14002,7370.38,1028,4,3,2,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.356264414261886,2.77748645536479
39,Routt County,08107,Routt,08,ROUTT,107,2288,25652,8919.38,2286,2,21,21,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.651459520021035,4.10509579084708
40,Hinsdale County,08053,Hinsdale,08,HINSDALE,053,20,819,2442,20,0,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.29767108910778,2.84695016312372
41,Weld County,08123,Weld,08,WELD,123,33462,323763,10335.34,33451,11,351,351,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",1.10610954447702,5.09979297775078
42,Larimer County,08069,Larimer,08,LARIMER,069,27706,356938,7762.13,27676,30,249,249,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.726530757031469,3.89982681544696
43,Lake County,08065,Lake,08,LAKE,065,834,8081,10320.5,835,-1,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.103687200717559,1.72745358078377
44,Rio Grande County,08105,Rio Grande,08,RIO GRANDE,105,904,11238,8044.14,903,1,16,16,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.241033137835757,2.21073822643431
45,Gilpin County,08047,Gilpin,08,GILPIN,047,284,6215,4569.59,284,0,3,3,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.0409605716740771,0.973252095597924
46,Yuma County,08125,Yuma,08,YUMA,125,969,10063,9629.34,969,0,17,17,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.647060268172481,3.24382405750967
47,Jackson County,08057,Jackson,08,JACKSON,057,67,1383,4844.54,67,0,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.447106418412659,3.77163984101511
48,Kit Carson County,08063,Kit Carson,08,KIT CARSON,063,646,7128,9062.85,646,0,11,11,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.584674359648034,3.28545636703058
49,Clear Creek County,08019,Clear Creek,08,CLEAR CREEK,019,477,9740,4897.33,477,0,3,3,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.107815475126699,1.7200936574538
50,Logan County,08075,Logan,08,LOGAN,075,4057,21914,18513.28,4055,2,69,69,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.509315868637259,2.98709243190606
51,Washington County,08121,Washington,08,WASHINGTON,121,473,4742,9974.69,473,0,13,13,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.689156198508726,3.59641099493637
52,Douglas County,08035,Douglas,08,DOUGLAS,035,30512,351528,8679.82,30491,21,246,247,-1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.228049517556883,2.24626729887819
53,Conejos County,08021,Conejos,08,CONEJOS,021,737,8161,9030.76,737,0,21,21,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.339368543220644,2.79157037289597
54,El Paso County,08041,El Paso,08,EL PASO,041,73368,722493,10154.84,73296,72,874,873,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.57220360663473,3.26110555570835
55,Kiowa County,08061,Kiowa,08,KIOWA,061,95,1395,6810.04,95,0,3,3,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.477252055292865,3.61712328220314
56,Teller County,08119,Teller,08,TELLER,119,1921,25355,7576.41,1921,0,18,18,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.150289940799894,1.82234496665049
57,Gunnison County,08051,Gunnison,08,GUNNISON,051,1396,17495,7979.42,1392,4,6,6,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.873850227878847,5.3534077502362
58,Baca County,08009,Baca,08,BACA,009,323,3556,9083.24,323,0,4,4,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.673306733663821,3.38201391171949
59,Elbert County,08039,Elbert,08,ELBERT,039,1888,26686,7074.87,1888,0,14,14,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.500512699317142,3.29599722898002
60,Mesa County,08077,Mesa,08,MESA,077,17168,154933,11080.92,17116,52,250,249,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.900045880504877,5.03656160808276
61,Dolores County,08033,Dolores,08,DOLORES,033,130,2037,6381.93,129,1,1,1,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.282849017190074,3.16637669425976
62,Arapahoe County,08005,Arapahoe,08,ARAPAHOE,005,62799,656822,9561.04,62750,49,759,758,1,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.218915734368238,3.71431429249478
63,Las Animas County,08071,Las Animas,08,LAS ANIMAS,071,1169,14493,8065.96,1167,2,14,14,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",1.25727666851049,5.53775154815317
64,Grand County,08049,Grand,08,GRAND,049,1506,15718,9581.37,1505,1,7,7,0,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",0.511446195800545,4.13096504799278
65,OUT OF STATE,,OUT OF STATE,08,OUT OF STATE,,,,,,,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",,
66,UNKNOWN,,UNKNOWN,08,UNKNOWN,,,,,,,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",,
67,INTERNATIONAL,,INTERNATIONAL,08,INTERNATIONAL,,75,,,76,-1,,,,557791,5763976,9677.19,6794,7015,31680,3170367,9039822,64,5496,Colorado Department of Public Health and Environment,"Data through June 29, 2021",,
