OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,272,6824,3985.93,272,0,4,4,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,165,2229,7402.42,164,1,2,2,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,105,1825,5753.42,105,0,5,5,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,154,5059,3044.08,154,0,,,,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2472,56272,4392.95,2443,29,29,29,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,34,726,4683.2,35,-1,,,,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1462,17756,8233.84,1435,27,4,4,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,439,18844,2329.65,435,4,5,5,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1009,16181,6235.71,1006,3,25,25,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1054,12122,8694.93,1052,2,20,20,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,570,13252,4301.24,568,2,21,21,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,31837,583081,5460.13,31685,152,648,648,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2295,30983,7407.29,2285,10,5,5,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,13843,168110,8234.49,13802,41,336,335,1,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,15792,327164,4826.94,15741,51,186,185,1,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,51825,729239,7106.72,51608,217,703,702,1,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,2466,42765,5766.4,2418,48,38,38,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,3704,55070,6725.99,3692,12,16,16,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,433,8174,5297.28,431,2,,,,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,170,3872,4390.5,170,0,2,2,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,3050,70762,4310.22,3030,20,68,68,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1173,20361,5761.01,1170,3,21,21,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,1685,6032,27934.35,1685,0,14,14,0,362825,5763976,6294.7,5213,4183,20015,2247455,4798163,64,3187,Colorado Department of Public Health and Environment,"Data through January 10, 2021",0.213559245320994,1.95538842532836
