OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,294,6824,4308.32,294,0,4,4,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,190,2229,8524,190,0,2,2,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,125,1825,6849.32,125,0,5,5,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,162,5059,3202.21,162,0,1,1,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2770,56272,4922.52,2765,5,35,35,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,42,726,5785.12,42,0,,,,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1881,17756,10593.6,1879,2,4,4,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,510,18844,2706.43,510,0,5,5,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1209,16181,7471.73,1206,3,28,28,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1151,12122,9495.13,1149,2,21,21,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,637,13252,4806.82,636,1,22,22,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,35360,583081,6064.34,35284,76,690,690,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2797,30983,9027.53,2775,22,5,5,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,14449,168110,8594.97,14441,8,360,360,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,17706,327164,5411.96,17646,60,216,216,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,56844,729239,7794.98,56677,167,742,742,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,3095,42765,7237.23,3094,1,49,49,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,4621,55070,8391.14,4598,23,20,20,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,739,8174,9040.86,733,6,,,,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,180,3872,4648.76,180,0,2,2,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,3539,70762,5001.27,3533,6,72,72,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1348,20361,6620.5,1349,-1,23,23,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,1883,6032,31216.84,1885,-2,14,14,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,5231,47645,10979.12,5229,2,40,40,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,294,6854,4289.47,294,0,17,17,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,2386,31173,7654.06,2383,3,55,55,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.308746291500029,2.74902209908906
27,Garfield County,08045,Garfield,08,GARFIELD,045,4928,60168,8190.4,4922,6,38,38,0,406276,5763976,7048.54,5733,5515,22329,2458468,5672214,64,3633,Colorado Department of Public Health and Environment,"Data through February 7, 2021",0.802786983200804,5.50838968438734
